entry_index,side,entry_price,shares,entry_time,exit_index,exit_price,exit_time,pnl,return_pct,cum_pnl,win,entry_date
2411,short,17251.024725,5.796757096700527,2022-08-03 12:05:00,2417,17270.876915,2022-08-03 12:35:00,-165.0783232675555,-0.001650783232675555,-17404.96335961849,False,2022-08-03
2477,short,17085.691260000003,5.852850697010663,2022-08-04 09:05:00,2479,17464.846309999997,2022-08-04 09:15:00,-2269.1378986675772,-0.022691378986675774,-19674.101258286068,False,2022-08-04
2494,short,17423.407485000003,5.739405457060627,2022-08-04 10:30:00,2524,17321.882015000003,2022-08-04 13:00:00,532.6958365486479,0.005326958365486479,-19141.40542173742,True,2022-08-04
2538,short,17294.77035,5.782094701245918,2022-08-04 14:10:00,2546,17329.882815,2022-08-04 14:50:00,-253.02359782419418,-0.002530235978241942,-19394.429019561616,False,2022-08-04
2580,short,17226.47718,5.8050174133165395,2022-08-05 09:05:00,2583,17431.843009999997,2022-08-05 09:20:00,-1242.1522192501761,-0.012421522192501762,-20636.581238811792,False,2022-08-05
2613,short,17436.306195,5.735159665220595,2022-08-05 11:50:00,2618,17455.34536,2022-08-05 12:15:00,-159.19265116747005,-0.0015919265116747005,-20795.77388997926,False,2022-08-05
2623,short,17435.106314999997,5.7355543575875245,2022-08-05 12:40:00,2638,17430.84291,2022-08-05 13:55:00,-25.547008874101753,-0.0002554700887410175,-20821.320898853362,False,2022-08-05
2640,short,17409.808845,5.743888453359983,2022-08-05 14:05:00,2653,17412.7411,2022-08-05 15:10:00,-66.84254563680543,-0.0006684254563680543,-20888.16344449017,False,2022-08-05
2655,short,17383.611464999998,5.752544584958026,2022-08-05 15:20:00,2657,17398.689695,2022-08-05 15:30:00,-136.73819033726778,-0.0013673819033726779,-21024.901634827434,False,2022-08-05
2658,short,17388.06102,5.751072525279187,2022-08-05 15:35:00,2660,17399.23975,2022-08-05 15:45:00,-114.2896869705121,-0.0011428968697051209,-21139.191321797945,False,2022-08-05
2683,short,17319.517875,5.773832777663275,2022-08-08 09:05:00,2686,17409.7408,2022-08-08 09:20:00,-570.932081661645,-0.00570932081661645,-21710.12340345959,False,2022-08-08
2687,short,17374.312395,5.755623458731991,2022-08-08 09:25:00,2689,17422.842109999998,2022-08-08 09:35:00,-329.31876609956015,-0.0032931876609956015,-22039.44216955915,False,2022-08-08
2745,short,17511.44868,5.7105498138604025,2022-08-08 14:15:00,2746,17529.952820000002,2022-08-08 14:20:00,-155.66881323265204,-0.0015566881323265205,-22195.110982791804,False,2022-08-08
2749,short,17515.64826,5.709180643251853,2022-08-08 14:35:00,2756,17536.65349,2022-08-08 15:10:00,-169.9226525230465,-0.001699226525230465,-22365.033635314852,False,2022-08-08
2786,short,17457.504075,5.728195712879993,2022-08-10 09:05:00,2787,17591.008925,2022-08-10 09:10:00,-814.7419094186723,-0.008147419094186724,-23179.775544733526,False,2022-08-10
2793,short,17500.299795,5.714187823717794,2022-08-10 09:40:00,2803,17520.401865,2022-08-10 10:30:00,-164.86700362552745,-0.0016486700362552745,-23344.642548359054,False,2022-08-10
2814,short,17493.85044,5.716294439750567,2022-08-10 11:25:00,2818,17518.701695,2022-08-10 11:45:00,-192.0570907773315,-0.001920570907773315,-23536.699639136386,False,2022-08-10
2821,short,17504.54937,5.71280059179267,2022-08-10 12:00:00,2826,17518.651690000002,2022-08-10 12:25:00,-130.5637420416598,-0.001305637420416598,-23667.263381178047,False,2022-08-10
2836,short,17496.150210000003,5.715543065173534,2022-08-10 13:15:00,2847,17516.25145,2022-08-10 14:10:00,-164.88950288336784,-0.0016488950288336783,-23832.152884061416,False,2022-08-10
2888,short,17459.85384,5.727424806438128,2022-08-11 09:05:00,2889,17674.817305,2022-08-11 09:10:00,-1281.1870819188985,-0.012811870819188985,-25113.339965980314,False,2022-08-11
2918,short,17669.43288,5.65949120603581,2022-08-11 11:35:00,2928,17685.818404999998,2022-08-11 12:25:00,-142.73373464376786,-0.0014273373464376786,-25256.07370062408,False,2022-08-11
2936,short,17663.73345,5.661317313413151,2022-08-11 13:05:00,2937,17676.86751,2022-08-11 13:10:00,-124.35608127340893,-0.0012435608127340893,-25380.429781897492,False,2022-08-11
2939,short,17665.33329,5.660804602911628,2022-08-11 13:20:00,2955,17670.16684,2022-08-11 14:40:00,-77.36178208842057,-0.0007736178208842057,-25457.791563985913,False,2022-08-11
2958,short,17654.884335000002,5.6641549218056655,2022-08-11 14:55:00,2960,17664.46627,2022-08-11 15:05:00,-104.27356429066256,-0.0010427356429066257,-25562.065128276576,False,2022-08-11
2964,short,17655.13431,5.664074724334396,2022-08-11 15:25:00,2971,17660.7659,2022-08-11 16:00:00,-81.89774657679867,-0.0008189774657679867,-25643.962874853376,False,2022-08-11
2991,short,17455.304294999998,5.728917600631265,2022-08-12 09:05:00,3002,17661.615984999997,2022-08-12 10:00:00,-1231.9426720569734,-0.012319426720569734,-26875.905546910348,False,2022-08-12
3031,short,17668.632960000003,5.659747430737278,2022-08-12 12:25:00,3033,17689.318755,2022-08-12 12:35:00,-167.07637510399445,-0.0016707637510399445,-27042.981922014344,False,2022-08-12
3055,short,17694.2304,5.65155973101831,2022-08-12 14:25:00,3067,17710.320854999998,2022-08-12 15:25:00,-140.93616753174948,-0.0014093616753174947,-27183.918089546092,False,2022-08-12
3095,short,17345.76525,5.765095892785705,2022-08-16 09:05:00,3097,17798.97972,2022-08-16 09:15:00,-2662.824879548044,-0.02662824879548044,-29846.742969094135,False,2022-08-16
3125,short,17801.569665,5.617482159262162,2022-08-16 11:35:00,3138,17808.880709999998,2022-08-16 12:40:00,-91.06966485305473,-0.0009106966485305473,-29937.81263394719,False,2022-08-16
3139,short,17794.370385000002,5.619754890810653,2022-08-16 12:45:00,3156,17795.729395000002,2022-08-16 14:10:00,-57.63730309416129,-0.0005763730309416129,-29995.44993704135,False,2022-08-16
3165,short,17783.171505000002,5.623293908619366,2022-08-16 14:55:00,3167,17804.630285,2022-08-16 15:05:00,-170.66902686038736,-0.0017066902686038736,-30166.11896390174,False,2022-08-16
3197,short,17669.582865,5.659443166486998,2022-08-17 09:05:00,3199,17869.936815,2022-08-17 09:15:00,-1183.891793206181,-0.01183891793206181,-31350.01075710792,False,2022-08-17
3255,short,17922.557565,5.579560820900062,2022-08-17 13:55:00,3262,17940.39386,2022-08-17 14:30:00,-149.5186927720211,-0.001495186927720211,-31499.52944987994,False,2022-08-17
3275,short,17924.307389999998,5.57901612732831,2022-08-17 15:35:00,3277,17946.044425,2022-08-17 15:45:00,-171.27126882531067,-0.0017127126882531068,-31670.800718705254,False,2022-08-17
3299,short,17784.2214,5.62296193636006,2022-08-18 09:05:00,3309,17926.642484999997,2022-08-18 09:55:00,-850.8283398900902,-0.008508283398900902,-32521.629058595343,False,2022-08-18
3317,short,17894.31039,5.588368471348507,2022-08-18 10:35:00,3343,17891.088929999998,2022-08-18 12:45:00,-31.997294504285943,-0.0003199729450428594,-32553.62635309963,False,2022-08-18
3359,short,17887.71105,5.590430196489561,2022-08-18 14:05:00,3362,17918.141635,2022-08-18 14:20:00,-220.1200612808325,-0.002201200612808325,-32773.74641438046,False,2022-08-18
3402,short,17815.568264999998,5.613068217220856,2022-08-19 09:05:00,3405,17980.29785,2022-08-19 09:20:00,-974.6383979994868,-0.009746383979994867,-33748.38481237995,False,2022-08-19
3410,short,17936.256194999998,5.575299489080475,2022-08-19 09:45:00,3412,17971.446965000003,2022-08-19 09:55:00,-246.19908200137473,-0.0024619908200137473,-33994.58389438132,False,2022-08-19
3425,short,17930.756745,5.577009460455987,2022-08-19 11:00:00,3453,17816.931515,2022-08-19 13:20:00,584.8043845485706,0.0058480438454857064,-33409.77950983275,True,2022-08-19
3458,short,17761.12371,5.6302743921375455,2022-08-19 13:45:00,3468,17796.37946,2022-08-19 14:35:00,-248.49954640060474,-0.0024849954640060474,-33658.279056233354,False,2022-08-19
3477,short,17761.973625,5.630004982061784,2022-08-19 15:20:00,3542,17581.107935,2022-08-22 12:10:00,968.2747357840351,0.009682747357840351,-32690.00432044932,True,2022-08-19
3550,short,17552.2446,5.697277030881851,2022-08-22 12:50:00,3570,17554.205245,2022-08-22 14:30:00,-61.17033772420881,-0.000611703377242088,-32751.174658173528,False,2022-08-22
3572,short,17534.296395,5.703108795886189,2022-08-22 14:40:00,3614,17486.14844,2022-08-23 09:35:00,224.5930256644345,0.002245930256644345,-32526.581632509093,True,2022-08-22
3628,short,17451.304695,5.730230590074515,2022-08-23 10:45:00,3639,17497.999625,2022-08-23 11:40:00,-317.57271628739664,-0.0031757271628739666,-32844.15434879649,False,2022-08-23
3646,short,17450.95473,5.730345505285715,2022-08-23 12:15:00,3651,17488.698695,2022-08-23 12:40:00,-266.285960189399,-0.00266285960189399,-33110.44030898589,False,2022-08-23
3679,short,17550.644760000003,5.697796369732914,2022-08-23 15:00:00,3683,17571.406965000002,2022-08-23 15:20:00,-168.29881627664534,-0.0016829881627664534,-33278.73912526254,False,2022-08-23
3711,short,17310.168810000003,5.776951172320773,2022-08-24 09:05:00,3716,17595.509375,2022-08-24 09:30:00,-1698.3985114874138,-0.016983985114874138,-34977.137636749954,False,2022-08-24
3719,short,17501.399685,5.713828710837764,2022-08-24 09:45:00,3724,17568.756699999998,2022-08-24 10:10:00,-434.86644618331724,-0.004348664461833173,-35412.00408293327,False,2022-08-24
3747,short,17564.893335,5.693174338880778,2022-08-24 12:05:00,3769,17574.657290000003,2022-08-24 13:55:00,-105.58789805199902,-0.0010558789805199902,-35517.59198098527,False,2022-08-24
3813,short,17491.45068,5.71707869344088,2022-08-25 09:05:00,3815,17680.7679,2022-08-25 09:15:00,-1132.3414447634434,-0.011323414447634433,-36649.93342574871,False,2022-08-25
3840,short,17667.2331,5.660195879795122,2022-08-25 11:20:00,3848,17691.36896,2022-08-25 12:00:00,-186.61369532730342,-0.001866136953273034,-36836.547121076015,False,2022-08-25
3872,short,17699.579865,5.649851621492147,2022-08-25 14:00:00,3917,17594.359259999997,2022-08-26 09:10:00,544.4808057736474,0.005444808057736473,-36292.06631530237,True,2022-08-25
3935,short,17617.2381,5.676258641245248,2022-08-26 10:40:00,3950,17613.361159999997,2022-08-26 11:55:00,-27.993485823399734,-0.00027993485823399734,-36320.05980112577,False,2022-08-26
3965,short,17592.490575,5.684243488645439,2022-08-26 13:10:00,3978,17600.009825,2022-08-26 14:15:00,-92.741247852004,-0.00092741247852004,-36412.80104897777,False,2022-08-26
3982,short,17586.891135,5.68605327868256,2022-08-26 14:35:00,4038,17313.681195,2022-08-29 10:40:00,1503.4862751056692,0.015034862751056692,-34909.3147738721,True,2022-08-26
4040,short,17306.369189999998,5.77821950416857,2022-08-29 10:50:00,4048,17332.03303,2022-08-29 11:30:00,-198.29130083986772,-0.0019829130083986774,-35107.60607471197,False,2022-08-29
4066,short,17321.96763,5.77301621478668,2022-08-29 13:00:00,4071,17338.083635,2022-08-29 13:25:00,-143.0379581825824,-0.001430379581825824,-35250.644032894554,False,2022-08-29
4084,short,17326.217205,5.771600275860676,2022-08-29 14:30:00,4122,17383.388165,2022-08-30 09:10:00,-379.9679285072166,-0.0037996792850721658,-35630.61196140177,False,2022-08-29
4224,short,17360.213805,5.7602977200199295,2022-09-01 09:05:00,4237,17628.96272,2022-09-01 10:10:00,-1598.0737623323305,-0.015980737623323304,-37228.6857237341,False,2022-09-01
4250,short,17634.286395,5.670771005984901,2022-09-01 11:15:00,4252,17654.26525,2022-09-01 11:25:00,-163.29551166678328,-0.001632955116667833,-37391.98123540088,False,2022-09-01
4258,short,17613.088515,5.677595948878362,2022-09-01 11:55:00,4291,17568.606685,2022-09-01 14:40:00,202.54985780669955,0.0020254985780669955,-37189.431377594185,True,2022-09-01
4297,short,17510.598765,5.71082698781717,2022-09-01 15:10:00,4299,17558.25565,2022-09-01 15:20:00,-322.16022501330116,-0.0032216022501330116,-37511.591602607485,False,2022-09-01
4326,short,17522.197605,5.707046698952006,2022-09-02 09:05:00,4327,17611.811005,2022-09-02 09:10:00,-561.4278586518564,-0.005614278586518563,-38073.01946125934,False,2022-09-02
4334,short,17536.096214999998,5.702523456415697,2022-09-02 09:45:00,4347,17548.15464,2022-09-02 10:50:00,-118.76345140994597,-0.0011876345140994597,-38191.78291266929,False,2022-09-02
4349,short,17522.297595,5.707014132012863,2022-09-02 11:00:00,4354,17537.003525,2022-09-02 11:25:00,-133.92695033439236,-0.0013392695033439235,-38325.70986300368,False,2022-09-02
4357,short,17514.54837,5.709539172091138,2022-09-02 11:40:00,4359,17541.403965,2022-09-02 11:50:00,-203.33307164232008,-0.0020333307164232006,-38529.042934646,False,2022-09-02
4394,short,17572.442580000003,5.6907285111185715,2022-09-02 14:45:00,4432,17573.55718,2022-09-05 09:20:00,-56.34288599847656,-0.0005634288599847656,-38585.38582064448,False,2022-09-02
4457,short,17622.13761,5.674680462332401,2022-09-05 11:25:00,4463,17643.614185,2022-09-05 11:55:00,-171.87270055029921,-0.0017187270055029921,-38757.25852119478,False,2022-09-05
4480,short,17649.384885000003,5.6659198409225455,2022-09-05 13:20:00,4490,17668.816704999997,2022-09-05 14:10:00,-160.09913448320344,-0.0016009913448320344,-38917.35765567798,False,2022-09-05
4507,short,17653.43448,5.6646201119273645,2022-09-05 15:35:00,4510,17667.56658,2022-09-05 15:50:00,-130.05297788376248,-0.0013005297788376247,-39047.41063356174,False,2022-09-05
4542,short,17678.281995,5.65665826737481,2022-09-06 09:55:00,4558,17664.166240000002,2022-09-06 11:15:00,29.848002220981073,0.0002984800222098107,-39017.562631340756,True,2022-09-06
4589,short,17686.581165,5.654003963066087,2022-09-06 13:50:00,4595,17705.07033,2022-09-06 14:20:00,-154.53781218377742,-0.0015453781218377743,-39172.100443524534,False,2022-09-06
4600,short,17663.883435000003,5.661269242858315,2022-09-06 14:45:00,4668,17570.906915,2022-09-07 11:50:00,476.3651129840225,0.004763651129840225,-38695.73533054051,True,2022-09-06
4702,short,17607.189105,5.6794982665122,2022-09-07 14:40:00,4711,17638.313654999998,2022-09-07 15:25:00,-226.7718277709542,-0.0022677182777095417,-38922.50715831147,False,2022-09-07
4717,short,17622.637560000003,5.67451947300901,2022-09-07 15:55:00,4737,17634.813305,2022-09-08 09:05:00,-119.09150210087405,-0.0011909150210087406,-39041.59866041235,False,2022-09-07
4759,short,17741.175705,5.636605017773257,2022-09-08 10:55:00,4763,17757.925615,2022-09-08 11:15:00,-144.41262675324276,-0.0014441262675324276,-39186.01128716559,False,2022-09-08
4764,short,17740.32579,5.636875059891445,2022-09-08 11:20:00,4772,17755.325355,2022-09-08 12:00:00,-134.5506738577313,-0.001345506738577313,-39320.56196102332,False,2022-09-08
4778,short,17734.576364999997,5.638702495163888,2022-09-08 12:30:00,4781,17761.425965000002,2022-09-08 12:45:00,-201.39690651418059,-0.002013969065141806,-39521.9588675375,False,2022-09-08
4783,short,17737.82604,5.6376694514025125,2022-09-08 12:55:00,4793,17745.27435,2022-09-08 13:45:00,-91.99110975157453,-0.0009199110975157453,-39613.94997728907,False,2022-09-08
4796,short,17722.82754,5.642440506420456,2022-09-08 14:00:00,4798,17754.025225,2022-09-08 14:10:00,-226.0310815505618,-0.002260310815505618,-39839.981058839636,False,2022-09-08
