timestamp,open,high,low,close,volume,symbol,symbol_fut,open_fut,high_fut,low_fut,close_fut,volume_fut,oi,return,volatility,mom_30,mom_60,ATR_14,return_skewness,total_OI_change,regime,ema_5,ema_15,signal_raw,entry_long,entry_short
2025-09-25 07:55:00,24972.900390625,24977.05078125,24964.94921875,24976.0,0,NIFTY,,,,,,,119415.25810872544,0.0001281081276394,0.0004436483039473,-0.0010862913054615,-0.0035686261981328,19.380023719911524,-0.2760463834069505,45.68296025582884,1,24982.806713945847,24985.999973298898,-1,0,0
2025-09-25 08:00:00,24975.900390625,24991.75,24973.400390625,24981.099609375,0,NIFTY,,,,,,,119460.94106898126,0.0002041803881727,0.0004393065048608,-0.0011146807364233,-0.0033930531782738,18.308475666823043,-0.2907325568081231,45.68296025581338,0,24982.2376790889,24985.38742780841,-1,0,0
2025-09-25 08:05:00,24980.849609375,24986.55078125,24969.349609375,24982.44921875,0,NIFTY,,,,,,,119506.6240292371,5.402521890962575e-05,0.0004253008538369,-0.0013746953499939,-0.0032994484607573,18.755371699517493,-0.3007621133936857,45.682960255827965,1,24982.30819230927,24985.020151676108,-1,0,0
2025-09-25 08:10:00,24982.80078125,24993.30078125,24980.150390625,24992.900390625,0,NIFTY,,,,,,,119552.30698949292,0.0004183405631483,0.0004122299408599,-0.0010986871135682,-0.0019248044016387,18.857637812204786,-0.3151079427385277,45.68296025582811,0,24985.83892508118,24986.00518154472,-1,0,0
2025-09-25 08:15:00,24992.849609375,25004.05078125,24991.099609375,25001.25,0,NIFTY,,,,,,,119597.98994974872,0.0003340792482864,0.0004390542454893,-0.0008984382834352,-0.0025891646548674,18.912703455351195,-0.5192249519291623,45.68296025581457,1,24990.975950054122,24987.91078385163,1,1,0
2025-09-25 08:20:00,25000.75,25003.5,24988.25,24990.55078125,0,NIFTY,,,,,,,119643.67291000456,-0.0004279473526324,0.0004280659165341,-0.0016325205895085,-0.0029364493999577,18.2173798144604,-0.4793953562165258,45.682960255827545,0,24990.834227119416,24988.240783526424,1,0,0
2025-09-25 08:25:00,24991.849609375,25000.599609375,24974.150390625,24980.0,0,NIFTY,,,,,,,119689.3558702604,-0.0004221908249383,0.0004176080307567,-0.002053686017708,-0.0031823940781532,18.517550694840967,-0.4526776724684127,45.682960255829016,1,24987.222818079616,24987.210685585622,1,0,0
2025-09-25 08:30:00,24980.349609375,24987.44921875,24967.400390625,24972.44921875,0,NIFTY,,,,,,,119735.03883051622,-0.0003022730684547,0.000430939752121,-0.001992405891165,-0.0034300342613711,18.70846216333992,-0.4224146651714258,45.68296025582817,0,24982.298284969744,24985.36550223117,-1,0,1
2025-09-25 08:35:00,24972.19921875,24980.55078125,24964.05078125,24965.400390625,0,NIFTY,,,,,,,119780.72179077203,-0.0002822641889569,0.000425102206838,-0.0020634272316089,-0.0040272804107162,19.546663039293318,-0.3698571513710545,45.68296025582814,1,24976.665653521497,24982.869863280397,-1,0,0
2025-09-25 08:40:00,24965.5,24969.599609375,24949.69921875,24966.099609375,0,NIFTY,,,,,,,119826.40475102786,2.8007511958971776e-05,0.0003832446819366,-0.0010248857954387,-0.0037828162505072,19.55546341512608,-0.3993179485557366,45.68296025581428,0,24973.143638806,24980.773581542224,-1,0,0
2025-09-25 08:45:00,24966.400390625,24973.05078125,24958.349609375,24966.19921875,0,NIFTY,,,,,,,119872.08771128368,3.989785211100383e-06,0.0004021267490069,-0.0009327511486155,-0.003520386459059,19.164602584485348,-0.4313983057209587,45.682960255827616,1,24970.828832120667,24978.951786193196,-1,0,0
2025-09-25 08:50:00,24966.150390625,24971.25,24956.94921875,24957.150390625,0,NIFTY,,,,,,,119917.77067153952,-0.0003624431594779,0.000403899785124,-0.0008044071955644,-0.0049458890319831,18.260262336256687,-0.7262006911407698,45.68296025582789,0,24966.26935162211,24976.226611747174,-1,0,0
2025-09-25 08:55:00,24957.400390625,24984.75,24953.55078125,24957.55078125,0,NIFTY,,,,,,,119963.45363179532,1.6043122661457687e-05,0.0004149548954895,-0.000820671673089,-0.004036460018017,19.192493925768588,-0.7688981633802744,45.68296025581422,1,24963.363161498077,24973.892132935027,-1,0,0
2025-09-25 09:00:00,24957.099609375,24959.69921875,24947.400390625,24948.349609375,0,NIFTY,,,,,,,120009.13659205116,-0.0003686728700122,0.0003897059195817,-0.001510966164845,-0.0045645585829567,17.521499018394046,-0.7057227893448137,45.68296025582836,0,24958.35864412372,24970.699317490024,-1,0,0
2025-09-25 09:05:00,24948.0,24965.30078125,24933.349609375,24961.599609375,0,NIFTY,,,,,,,120054.819552307,0.0005310972552277,0.0003901416216727,-0.0003180061363695,-0.0044053505171424,19.12818283720618,-0.6682758538515214,45.68296025582878,1,24959.43896587415,24969.561853975647,-1,0,0
2025-09-25 09:10:00,24961.69921875,24962.099609375,24933.19921875,24944.400390625,0,NIFTY,,,,,,,120100.50251256282,-0.0006890271064015,0.0004134564912906,-0.0014848629292179,-0.0043745353785822,19.55329741324146,-0.6659018943679483,45.682960255828725,0,24954.426107457766,24966.416671056817,-1,0,0
2025-09-25 09:15:00,24943.849609375,24949.75,24932.349609375,24941.30078125,0,NIFTY,,,,,,,120146.18547281864,-0.0001242607289195,0.0004167485012848,-0.0015695040402212,-0.0041782579923805,19.763812212796864,-0.6941895990008932,45.68296025582844,1,24950.050998721847,24963.277184830964,-1,0,0
2025-09-25 09:20:00,24941.5,24943.69921875,24919.900390625,24934.69921875,0,NIFTY,,,,,,,120191.86843307446,-0.0002646839696894,0.0004310527468335,-0.0016629855890843,-0.0044756838799117,20.14053363438053,-0.6541872488525228,45.68296025581401,0,24944.933738731233,24959.70493907084,-1,0,0
2025-09-25 09:25:00,24934.25,24936.44921875,24914.55078125,24922.150390625,0,NIFTY,,,,,,,120237.55139333029,-0.0005032676758965,0.0004183080427159,-0.0025341259693198,-0.0052764977263881,21.057645369170128,-0.5829687681627624,45.68296025582834,1,24937.33928936249,24955.01062051511,-1,0,0
2025-09-25 09:30:00,24924.30078125,24927.69921875,24884.80078125,24886.30078125,0,NIFTY,,,,,,,120283.23435358611,-0.0014384637285748,0.0004914308881904,-0.0036990364208506,-0.0060806234885611,23.015679735433945,-0.8961540459008908,45.6829602558284,0,24920.326453324997,24946.421890606973,-1,0,0
2025-09-25 09:35:00,24887.349609375,24889.599609375,24878.69921875,24881.44921875,0,NIFTY,,,,,,,120328.91731384191,-0.000194949122517,0.0004767553094709,-0.0042060126421489,-0.0062862468955469,21.80369022163917,-0.8720041578982374,45.68296025581308,1,24907.367375133334,24938.30030662485,-1,0,0
2025-09-25 09:40:00,24881.94921875,24900.19921875,24879.30078125,24883.30078125,0,NIFTY,,,,,,,120374.60027409776,7.44153800578129e-05,0.0004537078057607,-0.0029229876257556,-0.0059284204481349,22.26409633335105,-0.9136465864334125,45.68296025582807,0,24899.345177172225,24931.425365952993,-1,0,0
2025-09-25 09:45:00,24884.19921875,24905.349609375,24883.75,24900.44921875,0,NIFTY,,,,,,,120420.28323435358,0.0006891544514433,0.0004828759742545,-0.0031497778833189,-0.0055493010897746,22.494017762521256,-0.8115826161297337,45.68296025582834,1,24899.713191031486,24927.553347552617,-1,0,0
2025-09-25 09:50:00,24898.5,24902.599609375,24881.80078125,24887.55078125,0,NIFTY,,,,,,,120465.9661946094,-0.0005180001929558,0.0004608122667611,-0.0039273374983262,-0.0061795440184101,22.51093379392009,-0.7402511459223006,45.68296025582711,0,24895.65905443766,24922.553026764792,-1,0,0
2025-09-25 09:55:00,24889.0,24905.75,24887.900390625,24904.55078125,0,NIFTY,,,,,,,120511.64915486524,0.0006830724384823,0.0005001236096327,-0.0032256521867688,-0.0055503311496893,22.40278815678054,-0.6632639602740059,45.68296025582821,1,24898.622963375106,24920.302746075442,-1,0,0
2025-09-26 03:45:00,24820.349609375,24855.5,24809.599609375,24816.0,0,NIFTY,,,,,,,120557.33211512104,-0.0035556064442916,0.0008008342506554,-0.0072442308376761,-0.0088704659235335,25.2073445823533,-2.852555448811513,45.68296025581367,0,24871.081975583405,24907.264902816012,-1,0,0
2025-09-26 03:50:00,24815.150390625,24819.400390625,24786.349609375,24813.349609375,0,NIFTY,,,,,,,120603.01507537688,-0.0001068016854045,0.0007817256235375,-0.00769686794037,-0.0080037086148149,25.099906701783876,-3.016167629563162,45.68296025582772,1,24851.837853513938,24895.525491135886,-1,0,0
2025-09-26 03:55:00,24813.44921875,24826.849609375,24790.650390625,24791.80078125,0,NIFTY,,,,,,,120648.69803563273,-0.000868436888378,0.0007984582489752,-0.0082199999352121,-0.0086511639603744,26.750193884603824,-2.8890343655233783,45.6829602558281,0,24831.825496092628,24882.55990240015,-1,0,0
2025-09-26 04:00:00,24790.900390625,24791.599609375,24769.150390625,24776.75,0,NIFTY,,,,,,,120694.38099588852,-0.0006070870519975,0.0007943974546629,-0.0091031361543706,-0.0093163666170194,26.634097259535785,-2.811585491722974,45.68296025581383,1,24813.466997395088,24869.33366460013,-1,0,0
2025-09-26 04:05:00,24778.19921875,24784.650390625,24759.25,24780.150390625,0,NIFTY,,,,,,,120740.06395614435,0.000137241188816,0.0007808380746752,-0.0077408860720579,-0.0093586499445316,25.125914072552924,-2.8137993089706894,45.68296025582832,0,24802.36146180506,24858.18575535324,-1,0,0
2025-09-26 04:10:00,24779.5,24787.05078125,24773.19921875,24781.900390625,0,NIFTY,,,,,,,120785.74691640018,7.062104032518057e-05,0.000775797535276,-0.0077042782860896,-0.0090034763633068,25.615626959815277,-2.8364158370270767,45.68296025582757,1,24795.54110474504,24848.65008476221,-1,0,0
2025-09-26 04:15:00,24782.349609375,24816.44921875,24776.30078125,24813.900390625,0,NIFTY,,,,,,,120831.429876656,0.0012912649754699,0.0008126239303955,-0.0065644805346892,-0.0076980291842471,26.99984165184025,-2.423619194042668,45.68296025582836,0,24801.660866705028,24844.30637299506,-1,0,0
2025-09-26 04:20:00,24813.849609375,24817.80078125,24796.099609375,24806.19921875,0,NIFTY,,,,,,,120877.11283691184,-0.000310357168916,0.0008159634133913,-0.0072889580740336,-0.0082756307255903,26.79815900078966,-2.401131705243021,45.68296025582792,1,24803.17365072002,24839.542978714428,-1,0,0
2025-09-26 04:25:00,24806.25,24826.19921875,24801.44921875,24817.19921875,0,NIFTY,,,,,,,120922.79579716764,0.0004434375416806,0.0008188644103479,-0.007223092435447,-0.0083473011730019,25.45009386069852,-2.41332671903444,45.68296025581379,0,24807.848840063347,24836.750008718875,-1,0,0
2025-09-26 04:30:00,24816.44921875,24818.94921875,24795.05078125,24799.099609375,0,NIFTY,,,,,,,120968.47875742348,-0.0007293171649008,0.000809427949316,-0.0079176778370561,-0.0090309330842917,26.261866317566984,-2.325422023313132,45.68296025582813,1,24804.932429833898,24832.04370880089,-1,0,0
2025-09-26 04:35:00,24798.30078125,24799.69921875,24778.44921875,24783.25,0,NIFTY,,,,,,,121014.16171767932,-0.0006391203561684,0.000828325611634,-0.0085580646312804,-0.0100658072118313,26.39119090016292,-2.273307740462445,45.68296025582757,0,24797.7049532226,24825.94449520078,-1,0,0
2025-09-26 04:40:00,24783.25,24785.150390625,24774.75,24780.5,0,NIFTY,,,,,,,121059.84467793512,-0.0001109620408945,0.0007899610060232,-0.0081847589641931,-0.0100174781523095,25.48032220876959,-2.2767071428631707,45.68296025581358,1,24791.969968815072,24820.26393330068,-1,0,0
2025-09-26 04:45:00,24780.25,24791.94921875,24771.05078125,24775.349609375,0,NIFTY,,,,,,,121105.52763819096,-0.0002078404642763,0.0008268365560493,-0.0078337742274441,-0.0097662888445869,25.4678950502902,-2.306618097194664,45.682960255828526,0,24786.429849001717,24814.64964280997,-1,0,0
2025-09-26 04:50:00,24774.19921875,24789.849609375,24772.150390625,24789.099609375,0,NIFTY,,,,,,,121151.21059844678,0.0005549871229586,0.0008422495569323,-0.0069385914797145,-0.0089969388420382,25.24792882433023,-2.2783192679230573,45.682960255827865,1,24787.31976912615,24811.4558886306,-1,0,0
2025-09-26 04:55:00,24789.349609375,24808.25,24788.75,24794.94921875,0,NIFTY,,,,,,,121196.8935587026,0.0002359750643297,0.0008275982700757,-0.0069413699541687,-0.0077952272931901,23.58944404858968,-2.4105462785785,45.68296025582811,0,24789.86291900077,24809.392554895527,-1,0,0
2025-09-26 05:00:00,24794.94921875,24797.25,24784.0,24791.75,0,NIFTY,,,,,,,121242.57651895843,-0.000129027033763,0.0008342580832789,-0.0069945382680885,-0.0079371276015478,22.83689716977607,-2.40246732811677,45.68296025582802,1,24790.49194600052,24807.187235533587,-1,0,0
2025-09-26 05:05:00,24791.75,24797.099609375,24787.099609375,24795.55078125,0,NIFTY,,,,,,,121288.25947921423,0.0001533083082074,0.0008464744686232,-0.0065148214318213,-0.0076023781293149,20.578028567582454,-2.4166597791730737,45.68296025581392,0,24792.178224417014,24805.73267874814,-1,0,0
2025-09-26 05:10:00,24794.05078125,24803.80078125,24792.599609375,24800.349609375,0,NIFTY,,,,,,,121333.94243947008,0.0001935358551756,0.0008434238060785,-0.0063208758712044,-0.0072692329883811,19.75175727108729,-2.4267603804156965,45.68296025582924,1,24794.902019403013,24805.059795076497,-1,0,0
2025-09-26 05:15:00,24800.80078125,24805.25,24789.349609375,24802.599609375,0,NIFTY,,,,,,,121379.6253997259,9.072452749414596e-05,0.0008469390285207,-0.0058751286096869,-0.0071315068853017,18.624869927677267,-2.431509973513343,45.68296025582879,0,24797.46788272701,24804.75227186381,-1,0,0
2025-09-26 05:20:00,24802.599609375,24805.69921875,24792.05078125,24792.400390625,0,NIFTY,,,,,,,121425.30835998172,-0.0004112157157165,0.0008346020445923,-0.006601580111876,-0.0071005592246727,18.57551166151065,-2.4361476062249907,45.68296025581434,1,24795.778718693007,24803.20828670896,-1,0,0
2025-09-26 05:25:00,24791.900390625,24791.900390625,24777.94921875,24781.44921875,0,NIFTY,,,,,,,121470.99132023756,-0.000441714868365,0.0008201508147693,-0.006645558679655,-0.0080079571382822,17.218152284895375,-2.416378126565572,45.6829602558276,0,24791.002218712005,24800.48840321409,-1,0,0
2025-09-26 05:30:00,24781.349609375,24781.44921875,24767.650390625,24771.19921875,0,NIFTY,,,,,,,121516.67428049336,-0.0004136158426216,0.0008052620930901,-0.0069218882300913,-0.0086503928589489,16.38293811188846,-2.378861850869608,45.68296025582774,1,24784.401218724674,24796.82725515608,-1,0,0
2025-09-26 05:35:00,24769.099609375,24785.69921875,24763.5,24783.900390625,0,NIFTY,,,,,,,121562.3572407492,0.0005127394827693,0.0008438109307071,-0.0057796402531611,-0.0078145017956027,16.1672344601519,-2.3737924015504728,45.68296025582884,0,24784.234276024785,24795.211397089697,-1,0,0
2025-09-26 05:40:00,24783.349609375,24785.19921875,24768.099609375,24768.599609375,0,NIFTY,,,,,,,121608.04020100505,-0.0006173677673344,0.0008337416200701,-0.0065284829802456,-0.0086037078458967,16.171131635944544,-2.302252872698538,45.68296025582796,1,24779.02272047486,24791.88492362536,-1,0,0
2025-09-26 05:45:00,24769.5,24769.5,24755.25,24755.94921875,0,NIFTY,,,,,,,121653.72316126084,-0.000510743070844,0.0008040333530331,-0.0054134251029856,-0.0089493697331811,14.97121951211258,-2.2604275186028384,45.682960255813086,0,24771.33155323324,24787.39296051594,-1,0,0
2025-09-26 05:50:00,24756.5,24766.44921875,24751.19921875,24761.150390625,0,NIFTY,,,,,,,121699.40612151667,0.000210097856844,0.0008087620308476,-0.0049779784777955,-0.0090267556410871,15.665039307642294,-2.2647674703647174,45.68296025582831,1,24767.93783236383,24784.11263927957,-1,0,0
2025-09-26 05:55:00,24760.94921875,24769.5,24756.099609375,24763.69921875,0,NIFTY,,,,,,,121745.0890817725,0.0001029365794718,0.0008282333955991,-0.0047155479072483,-0.0079580004980939,15.682886436598482,-2.3997476396331634,45.68296025582774,0,24766.524961159223,24781.560961713374,-1,0,0
2025-09-26 06:00:00,24763.69921875,24767.44921875,24748.099609375,24752.69921875,0,NIFTY,,,,,,,121790.77204202831,-0.0004441985788484,0.0007999704652879,-0.0058405395999358,-0.0087719435462072,15.38451737825346,-2.3699179839120945,45.68296025581319,1,24761.91638035615,24777.953243842952,-1,0,0
2025-09-26 06:05:00,24752.69921875,24758.94921875,24742.80078125,24745.150390625,0,NIFTY,,,,,,,121836.45500228414,-0.0003049698967489,0.0007937880721867,-0.0058391407637511,-0.0094035193395729,14.667964510913905,-2.3566948819283247,45.68296025582767,0,24756.327717112435,24773.852887190707,-1,0,0
2025-09-26 06:10:00,24745.599609375,24752.400390625,24742.30078125,24751.25,0,NIFTY,,,,,,,121882.13796253996,0.0002464971632305,0.0007741813699904,-0.0061873207318306,-0.0093080625836772,14.526976010266091,-2.3523210038064004,45.682960255828526,1,24754.635144741624,24771.02752629187,-1,0,0
2025-09-26 06:15:00,24751.349609375,24759.75,24739.94921875,24756.69921875,0,NIFTY,,,,,,,121927.8209227958,0.0002201593353869,0.0004720938652714,-0.0025106848163135,-0.0095141243573586,15.319951759769872,-2.3738040420228743,45.68296025582837,0,24755.323169411087,24769.236487849135,-1,0,0
2025-09-26 06:20:00,24756.25,24774.75,24753.94921875,24772.849609375,0,NIFTY,,,,,,,121973.50388305164,0.0006523644562748,0.0004735538887089,-0.0018881929889066,-0.0092069233426358,16.214518240138243,-2.315352744666026,45.6829602558288,1,24761.165316065726,24769.688128039867,-1,0,0
2025-09-26 06:25:00,24772.75,24780.849609375,24768.599609375,24771.19921875,0,NIFTY,,,,,,,122019.18684330744,-6.662094393761198e-05,0.0004695154453626,-0.0010279490660296,-0.0087436026375242,15.720944334633462,-2.368527140565227,45.6829602558142,0,24764.50995029382,24769.87701437863,-1,0,0
2025-09-26 06:30:00,24770.55078125,24775.150390625,24754.900390625,24757.94921875,0,NIFTY,,,,,,,122064.86980356328,-0.0005348953792261,0.0004594012922313,-0.0008106979089313,-0.0096166504741914,16.059292009278153,-2.324630633985317,45.68296025582779,1,24762.323039779214,24768.38603992505,-1,0,0
2025-09-26 06:35:00,24757.55078125,24766.75,24749.05078125,24762.69921875,0,NIFTY,,,,,,,122110.5527638191,0.000191857570998,0.0004517215023808,-0.0006905254895316,-0.0084132158158947,16.566716586405523,-2.470125529315148,45.6829602558286,0,24762.44843276948,24767.67518727817,-1,0,0
2025-09-26 06:40:00,24762.94921875,24768.349609375,24759.30078125,24764.30078125,0,NIFTY,,,,,,,122156.23572407493,6.467641050966755e-05,0.0004390361785961,-0.0007447924896467,-0.008476105811579,15.980043067516553,-2.4703347485201146,45.68296025581296,1,24763.06588226299,24767.25338652465,-1,0,0
2025-09-26 06:45:00,24764.400390625,24764.900390625,24754.25,24756.5,0,NIFTY,,,,,,,122201.91868433074,-0.0003150010702465,0.0003963102717596,-0.0023788321544186,-0.00899078154633,14.814961874172822,-2.445917999354697,45.6829602558293,0,24760.877254841995,24765.90921320907,-1,0,0
2025-09-26 06:50:00,24757.25,24778.599609375,24754.19921875,24778.30078125,0,NIFTY,,,,,,,122247.60164458655,0.0008806083755781,0.0004193730373994,-0.0012874949678338,-0.0081716742707028,15.662615195527072,-2.296861756549278,45.682960255828384,1,24766.685096978,24767.458159214188,-1,0,0
2025-09-26 06:55:00,24778.69921875,24782.099609375,24764.80078125,24765.650390625,0,NIFTY,,,,,,,122293.2846048424,-0.0005105431053034,0.0004276659797666,-0.0021603472265518,-0.0090925821512594,16.267071003990896,-2.262428940000125,45.682960255828455,0,24766.340194860335,24767.23218814054,-1,0,0
2025-09-26 07:00:00,24766.44921875,24766.44921875,24753.30078125,24756.94921875,0,NIFTY,,,,,,,122338.96756509822,-0.0003513403337993,0.000403202214964,-0.0017668868122735,-0.0097715426728663,16.463611061626654,-2.243700486555055,45.682960255827815,1,24763.209869490227,24765.946816966723,-1,0,0
2025-09-26 07:05:00,24758.19921875,24770.94921875,24755.650390625,24767.099609375,0,NIFTY,,,,,,,122384.65052535404,0.000410001674088,0.0003902060654443,-0.0005750244552423,-0.0089414264547803,15.532467292401977,-2.263923268994776,45.682960255813306,0,24764.506449451823,24766.090916017758,-1,0,0
2025-09-26 07:10:00,24767.5,24776.150390625,24765.80078125,24774.19921875,0,NIFTY,,,,,,,122430.33348560988,0.0002866548561186,0.0004170059490505,-0.0001759157475324,-0.0082386221477182,15.757162487777048,-2.299097448453792,45.68296025582786,1,24767.73737255122,24767.104453859287,1,1,0
2025-09-26 07:15:00,24772.75,24788.349609375,24770.44921875,24785.599609375,0,NIFTY,,,,,,,122476.0164458657,0.0004601719120904,0.0004002888263265,0.0002632304962808,-0.0074822300263086,15.450758789202856,-2.3022871102729416,45.68296025582806,0,24773.69145149248,24769.41634829875,1,0,0
2025-09-26 07:20:00,24784.75,24791.849609375,24779.55078125,24790.55078125,0,NIFTY,,,,,,,122521.69940612152,0.0001997600200531,0.0003959294454161,-0.0003493032305791,-0.0070036773550269,14.920743995387102,-2.327467797221183,45.68296025581386,1,24779.31122807832,24772.058152417656,1,0,0
2025-09-26 07:25:00,24789.650390625,24795.30078125,24771.44921875,24774.400390625,0,NIFTY,,,,,,,122567.38236637734,-0.0006514736508885,0.0004317594989288,-0.0009681421480752,-0.0076783807542775,16.25836733003639,-2.248957851347768,45.68296025582823,0,24777.674282260552,24772.350932193574,1,0,0
2025-09-26 07:30:00,24773.400390625,24788.0,24772.099609375,24781.599609375,0,NIFTY,,,,,,,122613.06532663316,0.0002905910389954,0.0004145468235232,-0.0002852761856949,-0.0073939812687372,15.682419078364228,-2.246679686220667,45.682960255827545,1,24778.98272463204,24773.507016841253,1,0,0
2025-09-26 07:35:00,24780.94921875,24786.80078125,24777.44921875,24780.349609375,0,NIFTY,,,,,,,122658.748286889,-5.044065030923584e-05,0.000422879192057,-0.0008318466185632,-0.0070841734125388,15.30122181922483,-2.2771809437933053,45.68296025582888,0,24779.438352879693,24774.36234090797,1,0,0
2025-09-26 07:40:00,24780.150390625,24781.94921875,24756.900390625,24758.75,0,NIFTY,,,,,,,122704.43124714482,-0.000871642640862,0.0004504497962479,-0.0016423634621998,-0.0079655565160405,15.489545570447328,-2.1646248177031184,45.68296025582849,1,24772.54223525313,24772.410798294473,1,0,0
2025-09-26 07:45:00,24759.099609375,24760.5,24743.099609375,24755.400390625,0,NIFTY,,,,,,,122750.11420740063,-0.0001352899227545,0.0004296719639682,-0.001650946045732,-0.00773394720577,15.919305839527372,-2.18888957421708,45.68296025581323,0,24766.828287043754,24770.28449733579,-1,0,1
2025-09-26 07:50:00,24754.94921875,24755.599609375,24736.5,24742.19921875,0,NIFTY,,,,,,,122795.79716765646,-0.0005332643248218,0.0004256048969956,-0.002075220307554,-0.0087895164596181,16.424781292574778,-2.164030072874126,45.682960255828725,1,24758.618597612505,24766.773837512566,-1,0,0
2025-09-26 07:55:00,24741.55078125,24743.400390625,24732.80078125,24735.44921875,0,NIFTY,,,,,,,122841.48012791228,-0.0002728132588506,0.0004198045824739,-0.002086544970703,-0.0083766764725894,16.43549075031787,-2.222557640512629,45.68296025582861,0,24750.895471325006,24762.858260167246,-1,0,0
2025-09-26 08:00:00,24735.650390625,24737.5,24704.849609375,24706.94921875,0,NIFTY,,,,,,,122887.1630881681,-0.0011521925374371,0.0004681236515592,-0.0025091546792191,-0.0093961243062421,17.25459473295829,-2.0788873206487857,45.68296025581337,1,24736.246720466672,24755.86962999009,-1,0,0
2025-09-26 08:05:00,24706.849609375,24723.150390625,24704.19921875,24712.69921875,0,NIFTY,,,,,,,122932.84604842392,0.000232728045421,0.0004513134260046,-0.0027228809723324,-0.0089032555818063,17.513451612084893,-2.0977695597281967,45.68296025582788,0,24728.397553227784,24750.47332858508,-1,0,0
2025-09-26 08:10:00,24712.5,24722.94921875,24710.599609375,24713.099609375,0,NIFTY,,,,,,,122978.52900867976,1.620181678485544e-05,0.0004557280438982,-0.0026877951150845,-0.0083881518237142,17.333396660047356,-2.146932168829361,45.68296025582817,1,24723.298238610194,24745.80161368382,-1,0,0
2025-09-26 08:15:00,24712.30078125,24725.150390625,24712.099609375,24714.900390625,0,NIFTY,,,,,,,123024.2119689356,7.286747831969365e-05,0.0004448203656106,-0.001554553622197,-0.0068873390276684,16.842552742605722,-2.3467967262246323,45.68296025582804,0,24720.498955948464,24741.938960801468,-1,0,0
2025-09-26 08:20:00,24714.69921875,24715.05078125,24676.55078125,24680.19921875,0,NIFTY,,,,,,,123069.89492919142,-0.0014040587389202,0.0005388941037839,-0.0033274107949202,-0.0080883552332773,18.916780511170373,-2.165550828609338,45.68296025582865,1,24707.065710215647,24734.221493045035,-1,0,0
2025-09-26 08:25:00,24681.650390625,24696.19921875,24659.55078125,24667.400390625,0,NIFTY,,,,,,,123115.57788944725,-0.0005185869048932,0.000515649677743,-0.0038711194377582,-0.0086765173367869,20.276529071759743,-2.112059361127959,45.68296025581405,0,24693.843937018766,24725.86885524253,-1,0,0
2025-09-26 08:30:00,24667.30078125,24669.849609375,24645.849609375,24647.30078125,0,NIFTY,,,,,,,123161.26084970306,-0.0008148247912916,0.0005450148803027,-0.0045642475066913,-0.0101664205041481,21.234546515039327,-2.0812746360398973,45.68296025582847,1,24678.329551762512,24716.047845993464,-1,0,0
2025-09-26 08:35:00,24646.69921875,24658.94921875,24638.44921875,24658.0,0,NIFTY,,,,,,,123206.94380995887,0.0004340929193407,0.0005566083298531,-0.0035837696851483,-0.0092235183472911,20.992997837397272,-2.112706395932149,45.682960255828384,0,24671.553034508343,24708.791865244282,-1,0,0
2025-09-26 08:40:00,24658.05078125,24666.44921875,24652.75,24663.55078125,0,NIFTY,,,,,,,123252.6267702147,0.0002251107652688,0.0005356908301214,-0.0038639145197187,-0.0096769462784866,20.9248035701583,-2.176781201855542,45.68296025581374,1,24668.885616755564,24703.136729744998,-1,0,0
2025-09-26 08:45:00,24663.94921875,24663.94921875,24637.5,24647.55078125,0,NIFTY,,,,,,,123298.30973047052,-0.0006487305960893,0.0005480521774146,-0.0044411257988605,-0.0067879278993391,22.12634659855006,0.0030488177902107,45.68296025582786,0,24661.77400492038,24696.188486183124,-1,0,0
2025-09-26 08:50:00,24648.150390625,24651.75,24631.19921875,24632.849609375,0,NIFTY,,,,,,,123343.99269072636,-0.0005964556886595,0.0005161404332972,-0.0056948161832486,-0.0072743101129645,21.627631993056664,0.0377908967682656,45.68296025582779,1,24652.132539738588,24688.27112658211,-1,0,0
2025-09-26 08:55:00,24633.25,24651.05078125,24629.650390625,24645.75,0,NIFTY,,,,,,,123389.6756509822,0.0005237067911172,0.000558359139703,-0.0051819449578444,-0.0058910920807518,21.58948471132761,-0.0100676970258756,45.68296025582826,0,24650.005026492396,24682.955985759345,-1,0,0
2025-09-26 09:00:00,24645.69921875,24654.849609375,24638.599609375,24642.900390625,0,NIFTY,,,,,,,123435.358611238,-0.0001156227493583,0.000538259006972,-0.0047342094866971,-0.0054022262554612,21.963891734018,-0.042692481476686,45.68296025582812,1,24647.6368145366,24677.94903636755,-1,0,0
2025-09-26 09:05:00,24640.349609375,24660.69921875,24635.80078125,24656.599609375,0,NIFTY,,,,,,,123481.04157149384,0.0005559093504761,0.0005524675822579,-0.0044929424060483,-0.0049858769742068,23.00997292170988,-0.0487401008793085,45.68296025581417,0,24650.62441281607,24675.28035799348,-1,0,0
2025-09-26 09:10:00,24656.69921875,24668.099609375,24649.400390625,24661.099609375,0,NIFTY,,,,,,,123526.72453174966,0.0001825069178755,0.0005289043404657,-0.0042630572287691,-0.0048745568074229,22.10329984335142,-0.0579214755453169,45.682960255828256,1,24654.11614500238,24673.507764416172,-1,0,0
2025-09-26 09:15:00,24661.5,24663.599609375,24647.55078125,24661.349609375,0,NIFTY,,,,,,,123572.40749200548,1.013742306543719e-05,0.0005397396198688,-0.0036874513920667,-0.00614779534247,21.86137085232641,-0.3633222761148077,45.68296025582891,0,24656.527299793255,24671.987995036026,-1,0,0
