datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2023-09-29 11:18:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19692,19694.45,19688,19692,16350,9408700,123
2023-09-29 11:19:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19692,19694,19690,19694,7050,9408700,124
2023-09-29 11:20:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19693.05,19698.9,19693.05,19698.9,20500,9411150,125
2023-09-29 11:21:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19697,19698.9,19697,19698.9,6250,9411150,126
2023-09-29 11:22:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19698,19698,19688.5,19692.5,10150,9411150,127
2023-09-29 11:23:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19693.8,19698.9,19693.8,19698.9,7250,9400550,128
2023-09-29 11:24:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19698.9,19709,19698.35,19708.1,47500,9400550,129
2023-09-29 11:25:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19706.45,19707.9,19703,19705,14400,9400550,130
2023-09-29 11:26:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19703,19706.45,19703,19703.65,11250,9384450,131
2023-09-29 11:27:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19703.6,19706.8,19702.5,19706.6,10950,9384450,132
2023-09-29 11:28:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19706.5,19707.65,19705,19706.9,9650,9384450,133
2023-09-29 11:29:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19705.8,19707,19703.85,19703.9,6050,9387250,134
2023-09-29 11:30:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19704.6,19706.2,19702.8,19705.85,10750,9387250,135
2023-09-29 11:31:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19706.35,19719.95,19706.35,19716.05,49550,9387250,136
2023-09-29 11:32:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19716.05,19724.7,19716.05,19723.55,44500,9379800,137
2023-09-29 11:33:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19724.7,19730,19724.7,19728.95,49600,9379800,138
2023-09-29 11:34:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19728.7,19730,19724.45,19726.5,23800,9379800,139
2023-09-29 11:35:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19726.5,19734.6,19726.5,19732.8,37000,9379950,140
2023-09-29 11:36:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19730.45,19735.85,19727.4,19734,32250,9379950,141
2023-09-29 11:37:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19733.9,19735.55,19730.55,19734.55,35350,9379950,142
2023-09-29 11:38:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19734.9,19743.75,19734.15,19741.6,55650,9379800,143
2023-09-29 11:39:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19742,19752.85,19742,19750.2,83050,9379800,144
2023-09-29 11:40:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19750.4,19751.9,19744.4,19751.9,44300,9379800,145
2023-09-29 11:41:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19751.1,19755,19748.75,19753.1,48050,9397700,146
2023-09-29 11:42:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19753.25,19767,19753.05,19764.9,87650,9397700,147
2023-09-29 11:43:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19767,19767,19760.3,19762.8,34450,9397700,148
2023-09-29 11:44:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19763.8,19768.4,19762.65,19763.1,45100,9427500,149
2023-09-29 11:45:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19763.05,19769.95,19763,19769.95,40300,9427500,150
2023-09-29 11:46:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19770.3,19771,19764,19764,29300,9427500,151
2023-09-29 11:47:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19764,19765.75,19761.15,19761.65,38750,9457450,152
2023-09-29 11:48:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19761.9,19764.65,19760,19762,37350,9457450,153
2023-09-29 11:49:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19762,19762,19753.85,19758.9,23350,9457450,154
2023-09-29 11:50:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19756.65,19762.1,19756.55,19757.45,18350,9443400,155
2023-09-29 11:51:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19759.4,19762.2,19757.5,19759.2,19050,9443400,156
2023-09-29 11:52:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19758.7,19759.5,19753.65,19755.5,48100,9443400,157
2023-09-29 11:53:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19754.9,19757,19754.05,19754.05,16000,9458200,158
2023-09-29 11:54:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19753,19753.6,19744.95,19748.95,29750,9458200,159
2023-09-29 11:55:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19748.55,19749,19744.4,19744.4,22400,9458200,160
2023-09-29 11:56:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19744.6,19754.85,19744.5,19753,33700,9480750,161
2023-09-29 11:57:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19752.8,19757.7,19752.8,19756.2,23300,9480750,162
2023-09-29 11:58:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19756.35,19759.3,19756,19756.5,7300,9480750,163
2023-09-29 11:59:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19756.95,19756.95,19748.05,19754,10750,9473850,164
2023-09-29 12:00:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19754,19755,19751,19752.6,9850,9473850,165
2023-09-29 12:01:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19752.6,19756.9,19751.55,19756.8,14200,9473850,166
2023-09-29 12:02:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19756.8,19757,19748.05,19753.35,10750,9475600,167
2023-09-29 12:03:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19752.75,19754.9,19751.35,19753,8500,9475600,168
2023-09-29 12:04:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19753.45,19753.45,19747.65,19751,13650,9475600,169
2023-09-29 12:05:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19750.6,19755.7,19749.25,19755.4,10850,9486800,170
2023-09-29 12:06:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19753.55,19753.55,19750,19753.1,6400,9486800,171
2023-09-29 12:07:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19752.9,19754.4,19750.05,19753.3,14100,9486800,172
2023-09-29 12:08:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19752.9,19752.9,19749,19752.9,23600,9504450,173
2023-09-29 12:09:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19751.95,19756,19750.35,19754.85,14050,9504450,174
2023-09-29 12:10:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19754.15,19755,19750.9,19751.15,14050,9504450,175
2023-09-29 12:11:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19751.05,19755.3,19751.05,19754.05,10500,9510550,176
2023-09-29 12:12:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19754.2,19754.3,19749.1,19752.6,15400,9510550,177
2023-09-29 12:13:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19751.4,19751.4,19746.2,19748.7,18700,9510550,178
2023-09-29 12:14:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19746.95,19746.95,19740.15,19743.35,27900,9514950,179
2023-09-29 12:15:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19742.8,19748.85,19742.1,19748.85,14350,9514950,180
2023-09-29 12:16:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19749,19758,19749,19758,11700,9514950,181
2023-09-29 12:17:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19756.8,19759.85,19751.55,19754.95,13050,9516200,182
2023-09-29 12:18:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19754.9,19754.9,19747.05,19748.5,14800,9516200,183
2023-09-29 12:19:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19747,19750,19745.25,19748.5,14100,9516200,184
2023-09-29 12:20:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19748.3,19753.05,19746.45,19750.85,8850,9526000,185
2023-09-29 12:21:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19752.05,19752.45,19749.25,19751,7600,9526000,186
2023-09-29 12:22:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19750.8,19757.15,19747.45,19757.15,8050,9526000,187
2023-09-29 12:23:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19757.25,19757.75,19749.05,19750.75,8200,9530100,188
2023-09-29 12:24:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19750.9,19754,19750.9,19752.5,4050,9530100,189
2023-09-29 12:25:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19753,19754.05,19751.6,19754.05,2150,9530100,190
2023-09-29 12:26:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19755,19756,19753.1,19755.7,6150,9529550,191
2023-09-29 12:27:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19755.8,19758.45,19754.85,19755.9,26100,9529550,192
2023-09-29 12:28:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19757.7,19760,19754.75,19759.25,12150,9529550,193
2023-09-29 12:29:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19759.3,19761.25,19756.8,19759.6,15100,9520350,194
2023-09-29 12:30:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19760.5,19763,19757,19757,20000,9520350,195
2023-09-29 12:31:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19757.1,19757.3,19749.7,19749.7,17800,9520350,196
2023-09-29 12:32:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19750,19755,19749.2,19751.4,11450,9540000,197
2023-09-29 12:33:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19751.2,19754.75,19750.3,19752.05,7100,9540000,198
2023-09-29 12:34:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19752.05,19755,19752.05,19754.6,8500,9540000,199
2023-09-29 12:35:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19754.95,19761.7,19754.2,19760.45,15450,9551500,200
2023-09-29 12:36:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19761.55,19761.55,19758.35,19759.25,8400,9551500,201
2023-09-29 12:37:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19759.25,19759.25,19756.4,19756.7,7000,9551500,202
2023-09-29 12:38:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19756.45,19757.3,19753.85,19753.85,8700,9556800,203
2023-09-29 12:39:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19753.95,19755.4,19751.75,19752.4,8000,9556800,204
2023-09-29 12:40:00,NIFTY,NFO,Futures,26-OCT-23,Others,0,19752.9,19754.5,19750.2,19753,11350,9556800,205
